	16:23:32	Participante:   Mientras yo hago uno uste piense en una  cancion para cantar y luego y ya veo si me la se	-
	16:23:35	No pos  a mi me gusta mas amor eterno	-
	16:23:40	Participante:   (incomprensible)	1
	16:23:41	Pcd: nomas	1
	16:23:43	Participante: Entonces hacemos otro supern facil, rapido y ya luego pues nos vamos y para luego cantar el siguiente 	1
	16:23:52	Participante: Esta bien?	1
	16:23:55	Participante:  Lo vamos hacer bien facil	1
	16:23:58	Pcd: No pero ya no quiero hacer eso	1
	16:24:0	Participante:   No, pero si quiere hacer algo mas dificil lugo no vamos a cabar rapido y no se va a poder ir rapido 	1
	16:24:7	Participante:   Mire lo vamos a pasar nomas por aqui asi	1
	16:24:13	Pcd: Pos uste sigale haciendo 	1
	16:24:15	Participante:   Yo lo voy a seguir  haciendo  y uste despues me ayuda y ya nos ayudamos los todos 	1
	16:24:19	Pcd:  todos?	1
	16:24:20	Participante:   mmmju 	1
	16:24:21	Pcd:  No 	1
	16:24:22	Participante:   No?, bueno 	1
	16:24:23	Pcd: Quiero que cante	2
	16:24:25	Participante:   Este ya esta... 	2
	16:24:27	Mama donde estas?	2
	16:24:29	 Participante:   Asi de facil... 	2
	16:24:32	Pcd:  Y eso que significa?	2
	16:24:34	Participante:   No significa nomas es para tranquilisarse  un ratito para jugar... 	2
	16:24:40	Pcd: Yo estoy tranquila  	2
	16:24:42	Participante:   Ha pos entonces nomas  sirve  para entretenernos 	2
	16:24:44	Pcd:  Muy tranquila 	2
	16:24:47	Participante:   Ya asi y asi y ya este es el ultimo  ESte es el ultimo 	2
	16:24:50	Esta  diciendo desde hace hora este es el utimo	2
	16:24:53	Participante:  No pero  	2
	16:24:54	 Pcd: Este es el ultimo y sigue y sigue noo, ya es n mucho 	3
	16:25:5	Pcd: Donde esta mi mama?	3
	16:25:9	Pcd:Hablele Antonio	3
	16:25:16	 Pcd: Uste ya se comio una de mis galletas 	3
	16:25:18	Participante: Noo, no aqui he estado 	3
	16:25:19	Pcd: Yom traia  habia 4	3
	16:25:21	Participante: Ahi esta los cuatro 	3
	16:25:27	Pcd: Aa, agarreme una 	
	16:25:29	Participante: Me regala una??	3
	16:25:29	Pcd:  Si	3
	16:25:31	Participante: Gracias (incomprensible)	3
	16:25:37	Pcd: Poque despues le sabe a uno la boca amarga 	3
	16:25:40	Participante: Si?	3
	16:25:50	Pcd: Busqueme Antonio	3
	16:25:51	Participante: Ahorita que terminemos lo buscamos 	3
	16:25:53	Pcd:  Ya voy a terminar	2
	16:25:53	Participante:  Ummju si	2
	16:25:56	Pcd: Queremos que  haga  Antonio para que no se valla a comer  mi pollo	2
	16:26:2	Pcd:  Uste le gusta el pollo?	2
	16:26:4	 Participante:  Si esta rico 	2
	16:26:5	Pcd: A mi no	2
	16:26:6	Participante:  A uste no?	2
	16:26:6	Pcd:  no	2
	16:26:8	Pcd:No quiero que se lo coma	2
	16:26:10	Participante: A ok	2
	16:26:12	Pcd: Ya	2
	16:26:12	Participante: Ya esta muchas gracias e	2
	16:26:13	Pcd:  Ya,  iba a cantar	-
	16:26:16	Participante: Pero le dije que no, que no me la sabia completa 	-
	16:26:19	Pcd: Pues tiene que saberselo otra 	-
	16:26:22	Participante: Pero usted me dijo que nadamas le gustaba esa	-
	16:26:25	Pcd: Bueno a ,lo mejor oigo otra y me gusta 	-
	16:26:31	Participante: Mmmmm la  de secreto de amor 	-
	16:26:43	Pcd:  Y que dice eso 	-
	16:26:45	Participante:  Eres secreto de amor, secreto  	-
	16:26:47	Pcd:  Ese es de una novela	-
	16:26:49	Participante: Si?	-
	16:26:50	Pcd: Secretos de amor es de una novela	-
	16:26:53	Participante:  Pero no le gusta?	-
	16:26:53	 Pcd: Ta bonito 	-
	16:26:55	 Participante: Si?	-
	16:26:56	Pcd:  Se la canta a su novia 	-
	16:26:56	Participante: Delante de la gente no me mires . no suspires	-
	16:27:2	Pcd:  Se la canta a su novia 	-
27	16:27:4	Participante:  Risa	-
	16:27:5	 Participante: Si, porque ella le gusta tambien 	-
	16:27:8	Pcd: Ayy ta bonita secretos de amor 	-
	16:27:9	 Participante: Si	-
	16:27:10	Pcd: Otra vez que venga me la canta toda 	-
	16:27:12	Participante:  Si	-
	16:27:13	Pcd: Toda, toda, toda, 	-
	16:27:15	Participante: Si	-
	16:27:18	Pcd: La de amore terno 	-
